year_id,date_game,month,week,seasongame,pts,elo_i,elo_n,win_equiv,opp_id,opp_pts,game_location,game_result
1987,2/13/1987,,,50,96,1407.6029,1382.3247,28.702463,LAC,110,H,L
1987,2/14/1987,,,51,95,1382.3247,1377.7526,28.267557,UTA,108,A,L
1987,2/17/1987,,,52,131,1377.7526,1384.3215,28.893368,DEN,126,H,W
1987,2/20/1987,,,53,107,1384.3215,1381.5001,28.623798,DAL,122,A,L
1987,2/21/1987,,,54,113,1381.5001,1378.6539,28.35305,BOS,121,H,L
1987,2/24/1987,,,55,106,1378.6539,1369.0931,27.452562,SAC,112,H,L
1987,2/26/1987,,,56,96,1369.0931,1375.3499,28.040266,PHI,94,H,W
1987,2/28/1987,,,57,123,1375.3499,1407.0966,31.10969,DAL,98,H,W
1987,3/2/1987,,,58,100,1407.0966,1400.9199,30.501858,HOU,105,H,L
1987,3/5/1987,,,59,104,1400.9199,1392.338,29.66551,DEN,121,A,L
1987,3/6/1987,,,60,130,1392.338,1400.5426,30.464882,SAC,119,H,W
1987,3/8/1987,,,61,111,1400.5426,1389.4554,29.386824,GSW,137,A,L
1987,3/10/1987,,,62,106,1389.4554,1384.9421,28.952818,ATL,113,H,L
1987,3/12/1987,,,63,112,1384.9421,1381.4816,28.62203,HOU,121,A,L
1987,3/14/1987,,,64,121,1381.4816,1390.1039,29.449413,PHO,108,H,W
1987,3/16/1987,,,65,111,1390.1039,1385.8417,29.039087,SEA,122,A,L
1987,3/17/1987,,,66,108,1385.8417,1392.7369,29.704168,SAC,106,A,W
1987,3/20/1987,,,67,115,1392.7369,1389.7083,29.411219,LAL,147,A,L
1987,3/22/1987,,,68,116,1389.7083,1395.519,29.974373,LAC,112,A,W
1987,3/24/1987,,,69,103,1395.519,1403.8881,30.79335,HOU,97,H,W
1987,3/27/1987,,,70,133,1403.8881,1399.41,30.354008,UTA,144,A,L
1987,3/29/1987,,,71,113,1399.41,1386.4041,29.093081,POR,135,H,L
1987,3/31/1987,,,72,106,1386.4041,1383.2615,28.79195,DEN,111,A,L
1987,4/1/1987,,,73,104,1383.2615,1378.2307,28.312893,UTA,107,H,L
1987,4/3/1987,,,74,106,1378.2307,1368.3827,27.386215,DEN,116,H,L
1987,4/5/1987,,,75,119,1368.3827,1364.2983,27.006353,GSW,120,H,L
1987,4/8/1987,,,76,110,1364.2983,1359.772,26.588537,SAC,111,H,L
1987,4/10/1987,,,77,121,1359.772,1358.7573,26.49534,LAL,131,A,L
1987,4/11/1987,,,78,116,1358.7573,1351.4316,25.827587,PHO,136,A,L
1987,4/13/1987,,,79,118,1351.4316,1348.0511,25.522533,SAC,123,A,L
1987,4/15/1987,,,80,123,1348.0511,1363.5382,26.935955,POR,112,H,W
1987,4/17/1987,,,81,115,1363.5382,1387.8035,29.227633,LAL,103,H,W
1987,4/19/1987,,,82,134,1387.8035,1384.5619,28.916386,POR,144,A,L
1988,11/6/1987,,,1,102,1414.6714,1411.7513,31.52812,HOU,108,A,L
1988,11/7/1987,,,2,130,1411.7513,1434.287,33.79351,DAL,106,H,W
1988,11/10/1987,,,3,124,1434.287,1429.1705,33.27462,LAL,133,H,L
1988,11/12/1987,,,4,123,1429.1705,1435.3988,33.90659,SEA,118,H,W
1988,11/14/1987,,,5,113,1435.3988,1428.5396,33.210804,PHO,124,A,L
1988,11/15/1987,,,6,130,1428.5396,1426.1254,32.966995,LAL,147,A,L
1988,11/17/1987,,,7,122,1426.1254,1427.5,33.105747,LAC,121,H,W
1988,11/20/1987,,,8,142,1427.5,1421.1464,32.466045,DEN,156,A,L
1988,11/21/1987,,,9,120,1421.1464,1425.0918,32.862797,UTA,119,H,W
1988,11/23/1987,,,10,117,1425.0918,1433.2574,33.6889,NYK,112,A,W
1988,11/25/1987,,,11,102,1433.2574,1423.0311,32.655373,IND,133,A,L
1988,11/27/1987,,,12,111,1423.0311,1418.0629,32.157127,DET,143,A,L
1988,11/28/1987,,,13,100,1418.0629,1412.9611,31.648327,ATL,124,A,L
1988,12/2/1987,,,14,97,1412.9611,1419.5505,32.306042,HOU,93,H,W
1988,12/5/1987,,,15,110,1419.5505,1431.5299,33.513592,CHI,101,H,W
1988,12/8/1987,,,16,105,1431.5299,1438.4218,34.214596,UTA,100,H,W
1988,12/12/1987,,,17,129,1438.4218,1448.9357,35.29179,PHO,110,H,W
1988,12/15/1987,,,18,98,1448.9357,1440.3448,34.410954,NJN,104,A,L
1988,12/16/1987,,,19,102,1440.3448,1435.4481,33.911606,PHI,114,A,L
1988,12/18/1987,,,20,133,1435.4481,1451.8843,35.595402,DEN,114,H,W
1988,12/20/1987,,,21,126,1451.8843,1445.6896,34.958282,POR,148,A,L
1988,12/22/1987,,,22,96,1445.6896,1428.3597,33.192627,SAC,120,A,L
1988,12/23/1987,,,23,111,1428.3597,1441.5901,34.538265,LAC,97,A,W
1988,12/26/1987,,,24,105,1441.5901,1446.4469,35.036018,GSW,96,H,W
1988,12/30/1987,,,25,140,1446.4469,1457.5862,36.184204,SAC,108,H,W
1988,1/2/1988,,,26,109,1457.5862,1450.2877,35.430931,DAL,116,H,L
1988,1/4/1988,,,27,115,1450.2877,1447.2684,35.120396,LAL,133,A,L
1988,1/5/1988,,,28,119,1447.2684,1437.7076,34.141766,GSW,129,A,L
1988,1/7/1988,,,29,124,1437.7076,1445.6849,34.957806,SAC,119,A,W
1988,1/9/1988,,,30,133,1445.6849,1441.8687,34.566765,SEA,141,A,L
1988,1/13/1988,,,31,110,1441.8687,1435.5004,33.916924,ATL,120,H,L
1988,1/15/1988,,,32,108,1435.5004,1428.6129,33.218224,IND,112,H,L
1988,1/16/1988,,,33,120,1428.6129,1425.0062,32.854172,POR,121,H,L
1988,1/19/1988,,,34,110,1425.0062,1433.5284,33.716427,MIL,104,H,W
1988,1/22/1988,,,35,106,1433.5284,1427.0419,33.059486,UTA,119,A,L
1988,1/23/1988,,,36,106,1427.0419,1429.604,33.318485,LAC,100,H,W
1988,1/26/1988,,,37,111,1429.604,1425.9073,32.945007,DAL,128,A,L
1988,1/27/1988,,,38,102,1425.9073,1413.8341,31.735186,CLE,112,H,L
1988,1/30/1988,,,39,112,1413.8341,1426.4083,32.995541,SEA,102,H,W
1988,2/2/1988,,,40,118,1426.4083,1431.7886,33.539822,NJN,106,H,W
1988,2/4/1988,,,41,123,1431.7886,1424.2568,32.778698,DEN,129,H,L
1988,2/9/1988,,,42,108,1424.2568,1416.5667,32.007607,DEN,136,A,L
1988,2/10/1988,,,43,120,1416.5667,1407.9486,31.151379,BOS,136,H,L
1988,2/12/1988,,,44,132,1407.9486,1406.4161,31.000048,LAL,133,H,L
1988,2/15/1988,,,45,122,1406.4161,1397.2943,30.105383,GSW,126,H,L
1988,2/18/1988,,,46,122,1397.2943,1409.075,31.262787,PHO,114,A,W
1988,2/19/1988,,,47,102,1409.075,1401.7239,30.538504,WSB,106,H,L
1988,2/21/1988,,,48,112,1401.7239,1399.1781,30.289267,POR,117,A,L
1988,2/22/1988,,,49,111,1399.1781,1391.3829,29.531439,GSW,123,A,L
1988,2/24/1988,,,50,123,1391.3829,1395.535,29.93408,PHI,121,H,W
1988,2/26/1988,,,51,111,1395.535,1404.0479,30.76675,HOU,107,H,W
1988,2/28/1988,,,52,95,1404.0479,1400.5667,30.425104,HOU,108,A,L
1988,3/1/1988,,,53,114,1400.5667,1404.8387,30.844584,PHO,109,H,W
1988,3/4/1988,,,54,132,1404.8387,1396.8892,30.065897,SAC,134,H,L
1988,3/5/1988,,,55,106,1396.8892,1392.0339,29.594414,UTA,125,A,L
1988,3/8/1988,,,56,101,1392.0339,1387.7244,29.178633,MIL,119,A,L
1988,3/9/1988,,,57,118,1387.7244,1386.9695,29.106073,BOS,119,A,L
1988,3/11/1988,,,58,107,1386.9695,1383.0695,28.732498,CLE,117,A,L
1988,3/12/1988,,,59,92,1383.0695,1378.2977,28.278458,CHI,112,A,L
1988,3/14/1988,,,60,106,1378.2977,1375.5831,28.021679,WSB,112,A,L
1988,3/16/1988,,,61,113,1375.5831,1377.3248,28.1863,LAC,110,H,W
1988,3/18/1988,,,62,110,1377.3248,1368.4274,27.350248,SEA,118,H,L
1988,3/19/1988,,,63,113,1368.4274,1376.5305,28.111168,UTA,110,H,W
1988,3/21/1988,,,64,121,1376.5305,1364.7457,27.007948,NYK,133,H,L
1988,3/22/1988,,,65,109,1364.7457,1359.2361,26.4998,DEN,136,A,L
1988,3/25/1988,,,66,107,1359.2361,1366.5486,27.175297,DET,106,H,W
1988,3/26/1988,,,67,112,1366.5486,1363.7101,26.912054,DAL,131,A,L
1988,3/29/1988,,,68,113,1363.7101,1353.3113,25.958988,POR,136,H,L
1988,3/31/1988,,,69,117,1353.3113,1363.1299,26.858406,SEA,115,A,W
1988,4/1/1988,,,70,105,1363.1299,1374.7407,27.942223,LAC,91,A,W
1988,4/3/1988,,,71,107,1374.7407,1373.4642,27.822033,POR,110,A,L
1988,4/5/1988,,,72,117,1373.4642,1388.0126,29.206358,GSW,104,A,W
1988,4/6/1988,,,73,109,1388.0126,1382.2926,28.65835,SAC,115,A,L
1988,4/8/1988,,,74,124,1382.2926,1377.9275,28.24337,DEN,129,H,L
1988,4/12/1988,,,75,127,1377.9275,1388.7496,29.277313,HOU,119,H,W
1988,4/13/1988,,,76,116,1388.7496,1383.3031,28.754818,PHO,123,A,L
1988,4/15/1988,,,77,116,1383.3031,1387.1089,29.119467,SAC,112,H,W
1988,4/16/1988,,,78,82,1387.1089,1381.5396,28.586557,UTA,107,A,L
1988,4/19/1988,,,79,126,1381.5396,1376.8591,28.142239,LAL,133,H,L
1988,4/21/1988,,,80,117,1376.8591,1384.8632,28.904041,HOU,116,A,W
1988,4/22/1988,,,81,96,1384.8632,1379.349,28.378197,DAL,127,A,L
1988,4/24/1988,,,82,109,1379.349,1372.7043,27.750603,DAL,119,H,L
1988,4/29/1988,,,83,110,1372.7043,1370.7998,27.57197,LAL,122,A,L
1988,5/1/1988,,,84,112,1370.7998,1368.3612,27.344078,LAL,130,A,L
1988,5/3/1988,,,85,107,1368.3612,1366.1375,27.137089,LAL,109,H,L
1989,11/5/1988,,,1,122,1400.853,1421.1793,34.087894,LAL,107,H,W
1989,11/8/1988,,,2,102,1421.1793,1414.0796,33.366619,HOU,120,A,L
1989,11/9/1988,,,3,117,1414.0796,1420.4242,34.010963,MIA,93,H,W
1989,11/11/1988,,,4,102,1420.4242,1416.5114,33.61314,DAL,115,A,L
1989,11/12/1988,,,5,96,1416.5114,1408.5359,32.806782,UTA,105,H,L
1989,11/16/1988,,,6,88,1408.5359,1404.9529,32.446621,DET,94,H,L
1989,11/17/1988,,,7,112,1404.9529,1399.3323,31.884428,DEN,139,A,L
1989,11/19/1988,,,8,105,1399.3323,1390.173,30.976049,CHH,107,H,L
1989,11/23/1988,,,9,119,1390.173,1404.3524,32.386395,ATL,109,H,W
1989,11/25/1988,,,10,95,1404.3524,1400.2672,31.977701,UTA,115,A,L
1989,11/26/1988,,,11,117,1400.2672,1409.9998,32.954315,PHO,104,H,W
1989,11/29/1988,,,12,104,1409.9998,1405.817,32.53336,ATL,120,A,L
1989,11/30/1988,,,13,105,1405.817,1410.4182,32.996529,MIA,101,A,W
1989,12/3/1988,,,14,122,1410.4182,1425.9768,34.577816,NYK,109,H,W
1989,12/6/1988,,,15,107,1425.9768,1419.0399,33.870064,SEA,112,H,L
1989,12/8/1988,,,16,95,1419.0399,1412.1686,33.17329,CLE,104,H,L
1989,12/11/1988,,,17,123,1412.1686,1409.6735,32.92141,POR,128,A,L
1989,12/13/1988,,,18,89,1409.6735,1394.7649,31.430214,SAC,108,A,L
1989,12/15/1988,,,19,107,1394.7649,1390.0488,30.963806,SEA,122,A,L
1989,12/17/1988,,,20,113,1390.0488,1374.843,29.479244,GSW,123,H,L
1989,12/18/1988,,,21,109,1374.843,1371.1595,29.124323,HOU,120,A,L
1989,12/20/1988,,,22,110,1371.1595,1365.1488,28.549326,PHO,128,A,L
1989,12/21/1988,,,23,125,1365.1488,1374.0391,29.401617,SAC,107,H,W
1989,12/23/1988,,,24,108,1374.0391,1361.1714,28.171768,LAC,114,H,L
1989,12/26/1988,,,25,109,1361.1714,1355.9471,27.679502,MIA,111,A,L
1989,12/27/1988,,,26,101,1355.9471,1353.7924,27.477697,DAL,110,A,L
1989,12/30/1988,,,27,99,1353.7924,1345.0836,26.669628,BOS,112,H,L
1989,1/3/1989,,,28,129,1345.0836,1372.8329,29.28532,DEN,105,H,W
1989,1/5/1989,,,29,119,1372.8329,1387.864,30.748659,PHI,104,H,W
1989,1/7/1989,,,30,104,1387.864,1394.6705,31.420856,GSW,102,A,W
1989,1/8/1989,,,31,96,1394.6705,1389.8406,30.943274,LAL,126,A,L
1989,1/11/1989,,,32,117,1389.8406,1383.2958,30.300756,HOU,122,H,L
1989,1/12/1989,,,33,91,1383.2958,1378.2915,29.813232,UTA,115,A,L
1989,1/14/1989,,,34,99,1378.2915,1373.5813,29.357456,POR,103,H,L
1989,1/16/1989,,,35,106,1373.5813,1371.3014,29.137955,NYK,116,A,L
1989,1/17/1989,,,36,112,1371.3014,1366.9608,28.722113,NJN,117,A,L
1989,1/19/1989,,,37,112,1366.9608,1364.0369,28.443537,WSB,115,A,L
1989,1/23/1989,,,38,119,1364.0369,1369.1633,28.932781,MIA,101,H,W
1989,1/25/1989,,,39,103,1369.1633,1364.6886,28.50552,UTA,107,H,L
1989,1/27/1989,,,40,82,1364.6886,1354.061,27.502821,DAL,126,A,L
1989,1/28/1989,,,41,91,1354.061,1348.1716,26.954758,HOU,96,H,L
1989,1/31/1989,,,42,117,1348.1716,1357.1848,27.795744,DEN,111,H,W
1989,2/3/1989,,,43,106,1357.1848,1364.1202,28.451464,LAC,101,A,W
1989,2/4/1989,,,44,100,1364.1202,1356.4897,27.730434,POR,137,A,L
1989,2/7/1989,,,45,99,1356.4897,1347.2878,26.872995,SAC,114,A,L
1989,2/9/1989,,,46,103,1347.2878,1342.5305,26.435076,CHI,108,H,L
1989,2/14/1989,,,47,113,1342.5305,1339.0205,26.114388,SEA,129,A,L
1989,2/15/1989,,,48,96,1339.0205,1331.0625,25.395077,GSW,133,A,L
1989,2/18/1989,,,49,93,1331.0625,1328.4672,25.162867,UTA,107,A,L
1989,2/20/1989,,,50,93,1328.4672,1319.0623,24.331417,DAL,105,H,L
1989,2/22/1989,,,51,107,1319.0623,1311.2072,23.649305,GSW,118,H,L
1989,2/24/1989,,,52,93,1311.2072,1303.0894,22.95647,IND,112,A,L
1989,2/25/1989,,,53,113,1303.0894,1294.8965,22.269953,CHH,124,A,L
1989,2/27/1989,,,54,96,1294.8965,1293.7024,22.170975,MIL,105,A,L
1989,2/28/1989,,,55,102,1293.7024,1290.9791,21.946287,CHI,121,A,L
1989,3/2/1989,,,56,84,1290.9791,1289.3901,21.815853,CLE,112,A,L
1989,3/4/1989,,,57,106,1289.3901,1311.5229,23.676508,DEN,89,H,W
1989,3/7/1989,,,58,103,1311.5229,1303.4579,22.987654,POR,116,H,L
1989,3/9/1989,,,59,112,1303.4579,1314.8263,23.962166,NJN,98,H,W
1989,3/11/1989,,,60,97,1314.8263,1324.7389,24.831369,DAL,90,H,W
1989,3/13/1989,,,61,103,1324.7389,1303.025,22.951029,LAC,115,H,L
1989,3/15/1989,,,62,110,1303.025,1312.7739,23.784449,MIL,108,H,W
1989,3/16/1989,,,63,102,1312.7739,1308.7517,23.438431,DEN,119,A,L
1989,3/18/1989,,,64,114,1308.7517,1333.6216,25.625198,UTA,98,H,W
1989,3/20/1989,,,65,108,1333.6216,1331.1792,25.405546,BOS,119,A,L
1989,3/22/1989,,,66,94,1331.1792,1329.4695,25.252405,DET,115,A,L
1989,3/24/1989,,,67,122,1329.4695,1326.2015,24.961124,PHI,135,A,L
1989,3/25/1989,,,68,105,1326.2015,1321.3766,24.534542,MIA,107,A,L
1989,3/28/1989,,,69,130,1321.3766,1339.1823,26.129118,WSB,114,H,W
1989,3/30/1989,,,70,98,1339.1823,1335.6302,25.806618,LAL,138,A,L
1989,3/31/1989,,,71,106,1335.6302,1329.993,25.299248,LAC,109,A,L
1989,4/4/1989,,,72,109,1329.993,1337.6913,25.993486,MIA,87,H,W
1989,4/6/1989,,,73,122,1337.6913,1343.8732,26.55829,SAC,116,H,W
1989,4/8/1989,,,74,126,1343.8732,1338.3328,26.051794,IND,128,H,L
1989,4/10/1989,,,75,89,1338.3328,1328.8787,25.199604,SEA,102,H,L
1989,4/12/1989,,,76,100,1328.8787,1325.5941,24.907192,LAL,107,H,L
1989,4/14/1989,,,77,110,1325.5941,1314.5596,23.939026,DAL,118,H,L
1989,4/15/1989,,,78,91,1314.5596,1311.3608,23.66254,PHO,137,A,L
1989,4/17/1989,,,79,91,1311.3608,1308.9833,23.458269,HOU,99,A,L
1989,4/19/1989,,,80,84,1308.9833,1299.6703,22.668402,HOU,99,H,L
1989,4/20/1989,,,81,113,1299.6703,1294.8375,22.265059,DEN,136,A,L
1989,4/22/1989,,,82,111,1294.8375,1291.5781,21.995584,PHO,121,H,L
1990,11/4/1989,,,1,106,1344.9336,1361.1707,29.115971,LAL,98,H,W
1990,11/8/1989,,,2,104,1361.1707,1355.2035,28.5452,POR,108,H,L
1990,11/10/1989,,,3,92,1355.2035,1351.673,28.209969,UTA,106,A,L
1990,11/11/1989,,,4,122,1351.673,1366.5625,29.636082,DEN,108,H,W
1990,11/14/1989,,,5,97,1366.5625,1363.3141,29.322245,MIL,108,A,L
1990,11/15/1989,,,6,86,1363.3141,1375.2006,30.477585,MIN,76,A,W
1990,11/17/1989,,,7,101,1375.2006,1372.3971,30.203392,PHI,108,A,L
1990,11/18/1989,,,8,110,1372.3971,1390.629,32.004036,NJN,95,A,W
1990,11/21/1989,,,9,107,1390.629,1405.3965,33.490112,PHO,98,H,W
1990,11/24/1989,,,10,90,1405.3965,1409.8264,33.940117,LAC,89,A,W
1990,11/26/1989,,,11,112,1409.8264,1406.8076,33.633263,LAL,132,A,L
1990,11/28/1989,,,12,117,1406.8076,1421.131,35.096191,SEA,104,H,W
1990,11/30/1989,,,13,93,1421.131,1425.319,35.527035,DAL,89,H,W
1990,12/2/1989,,,14,118,1425.319,1428.4757,35.852604,CHH,110,H,W
1990,12/6/1989,,,15,121,1428.4757,1431.2751,36.14188,GSW,119,H,W
1990,12/8/1989,,,16,99,1431.2751,1442.0309,37.257626,DAL,93,A,W
1990,12/9/1989,,,17,109,1442.0309,1447.601,37.837749,NJN,92,H,W
1990,12/12/1989,,,18,94,1447.601,1444.5602,37.520878,ATL,102,A,L
1990,12/14/1989,,,19,104,1444.5602,1450.1559,38.104286,HOU,100,H,W
1990,12/16/1989,,,20,125,1450.1559,1454.1292,38.519268,ORL,116,H,W
1990,12/20/1989,,,21,103,1454.1292,1456.3892,38.755547,SAC,100,H,W
1990,12/22/1989,,,22,119,1456.3892,1468.1901,39.991364,PHO,115,A,W
1990,12/23/1989,,,23,115,1468.1901,1481.4467,41.381706,UTA,98,H,W
1990,12/26/1989,,,24,107,1481.4467,1493.3678,42.631332,CHH,82,A,W
1990,12/27/1989,,,25,107,1493.3678,1507.5585,44.114719,WSB,97,A,W
1990,12/29/1989,,,26,97,1507.5585,1504.5326,43.798969,CHI,101,A,L
1990,1/3/1990,,,27,103,1504.5326,1511.4415,44.519363,PHI,94,H,W
1990,1/6/1990,,,28,109,1511.4415,1514.0989,44.795891,MIN,96,H,W
1990,1/8/1990,,,29,102,1514.0989,1500.5323,43.381042,ORL,111,A,L
1990,1/9/1990,,,30,107,1500.5323,1504.3146,43.776207,MIA,102,A,W
1990,1/12/1990,,,31,97,1504.3146,1517.6586,45.165764,BOS,90,A,W
1990,1/13/1990,,,32,101,1517.6586,1514.2101,44.807453,NYK,107,A,L
1990,1/15/1990,,,33,89,1514.2101,1509.7322,44.341316,CLE,92,A,L
1990,1/17/1990,,,34,101,1509.7322,1516.0576,44.999496,NYK,97,H,W
1990,1/19/1990,,,35,104,1516.0576,1519.0576,45.310947,CLE,101,H,W
1990,1/20/1990,,,36,99,1519.0576,1503.9132,43.734295,DEN,126,A,L
1990,1/22/1990,,,37,124,1503.9132,1507.6973,44.129192,WSB,115,H,W
1990,1/24/1990,,,38,106,1507.6973,1512.238,44.602283,LAC,98,H,W
1990,1/26/1990,,,39,103,1512.238,1508.4259,44.20517,POR,109,A,L
1990,1/27/1990,,,40,98,1508.4259,1500.2433,43.350819,SEA,109,A,L
1990,1/29/1990,,,41,86,1500.2433,1511.0093,44.474354,LAL,84,A,W
1990,1/31/1990,,,42,129,1511.0093,1515.2791,44.918591,CHH,95,H,W
1990,2/2/1990,,,43,118,1515.2791,1520.7318,45.484543,CHH,107,A,W
1990,2/3/1990,,,44,112,1520.7318,1523.978,45.820671,CHI,111,H,W
1990,2/6/1990,,,45,105,1523.978,1529.9167,46.433861,ATL,94,H,W
1990,2/8/1990,,,46,100,1529.9167,1517.8748,45.188206,IND,105,H,L
1990,2/13/1990,,,47,96,1517.8748,1511.2184,44.496128,DAL,103,A,L
1990,2/14/1990,,,48,95,1511.2184,1497.3489,43.048084,BOS,106,H,L
1990,2/16/1990,,,49,100,1497.3489,1509.7146,44.339485,UTA,86,H,W
1990,2/17/1990,,,50,104,1509.7146,1515.8538,44.978313,HOU,102,A,W
1990,2/20/1990,,,51,114,1515.8538,1512.6466,44.644806,LAL,115,H,L
1990,2/23/1990,,,52,105,1512.6466,1515.6516,44.95731,MIN,95,H,W
1990,2/25/1990,,,53,107,1515.6516,1519.0703,45.312263,LAC,106,A,W
1990,2/26/1990,,,54,105,1519.0703,1526.7452,46.106682,SAC,96,A,W
1990,2/28/1990,,,55,135,1526.7452,1517.5068,45.150009,GSW,144,A,L
1990,3/2/1990,,,56,131,1517.5068,1524.3502,45.859165,GSW,115,H,W
1990,3/3/1990,,,57,98,1524.3502,1518.7957,45.283772,UTA,112,A,L
1990,3/5/1990,,,58,105,1518.7957,1509.1299,44.278549,HOU,109,H,L
1990,3/10/1990,,,59,118,1509.1299,1514.5974,44.847729,DEN,111,H,W
1990,3/12/1990,,,60,92,1514.5974,1519.35,45.341274,MIN,88,A,W
1990,3/13/1990,,,61,103,1519.35,1523.8141,45.803711,IND,102,A,W
1990,3/15/1990,,,62,98,1523.8141,1520.7419,45.485592,DET,110,A,L
1990,3/17/1990,,,63,111,1520.7419,1523.083,45.728058,MIA,98,H,W
1990,3/19/1990,,,64,113,1523.083,1546.6504,48.147545,PHO,102,A,W
1990,3/20/1990,,,65,128,1546.6504,1566.8364,50.180508,SEA,106,A,W
1990,3/22/1990,,,66,107,1566.8364,1570.6617,50.560802,POR,106,H,W
1990,3/24/1990,,,67,105,1570.6617,1581.1042,51.589954,DET,98,H,W
1990,3/26/1990,,,68,95,1581.1042,1566.5563,50.152588,HOU,113,A,L
1990,3/27/1990,,,69,115,1566.5563,1571.3079,50.624866,SEA,103,H,W
1990,3/29/1990,,,70,105,1571.3079,1561.316,49.628769,DAL,109,H,L
1990,3/31/1990,,,71,107,1561.316,1565.025,49.99984,MIL,100,H,W
1990,4/3/1990,,,72,90,1565.025,1554.3792,48.930817,MIN,92,H,L
1990,4/4/1990,,,73,98,1554.3792,1548.6252,48.348221,DAL,104,A,L
1990,4/7/1990,,,74,111,1548.6252,1557.9362,49.289326,SAC,93,A,W
1990,4/8/1990,,,75,105,1557.9362,1554.0189,48.894436,POR,112,A,L
1990,4/10/1990,,,76,132,1554.0189,1563.7058,49.868031,GSW,122,A,W
1990,4/12/1990,,,77,105,1563.7058,1565.6652,50.063728,LAC,98,H,W
1990,4/14/1990,,,78,105,1565.6652,1567.7188,50.268375,SAC,94,H,W
1990,4/16/1990,,,79,110,1567.7188,1572.6458,50.757366,CHH,101,A,W
1990,4/18/1990,,,80,102,1572.6458,1579.984,51.480206,UTA,93,H,W
1990,4/20/1990,,,81,112,1579.984,1586.6327,52.129169,DEN,108,A,W
1990,4/22/1990,,,82,108,1586.6327,1597.1316,53.141685,PHO,93,H,W
1990,4/26/1990,,,83,119,1597.1316,1602.7452,53.676582,DEN,103,H,W
1990,4/28/1990,,,84,129,1602.7452,1606.4143,54.02364,DEN,120,H,W
1990,5/1/1990,,,85,131,1606.4143,1616.4039,54.957989,DEN,120,A,W
1990,5/5/1990,,,86,94,1616.4039,1610.6146,54.418415,POR,107,A,L
1990,5/8/1990,,,87,112,1610.6146,1605.9843,53.983067,POR,122,A,L
1990,5/10/1990,,,88,121,1605.9843,1623.6857,55.628952,POR,98,H,W
1990,5/12/1990,,,89,115,1623.6857,1632.5552,56.434219,POR,105,H,W
1990,5/15/1990,,,90,132,1632.5552,1628.2874,56.048412,POR,138,A,L
1990,5/17/1990,,,91,112,1628.2874,1639.376,57.044231,POR,97,H,W
1990,5/19/1990,,,92,105,1639.376,1636.0879,56.751186,POR,108,A,L
1991,11/3/1990,,,1,110,1603.3159,1611.2914,53.842186,LAL,99,H,W
1991,11/7/1990,,,2,161,1611.2914,1614.0375,54.101402,DEN,153,H,W
1991,11/8/1990,,,3,94,1614.0375,1605.6134,53.302605,UTA,103,A,L
1991,11/10/1990,,,4,111,1605.6134,1607.3345,53.466667,HOU,110,H,W
1991,11/13/1990,,,5,124,1607.3345,1600.525,52.815037,GSW,128,A,L
1991,11/15/1990,,,6,122,1600.525,1610.5282,53.769939,SAC,93,A,W
1991,11/17/1990,,,7,128,1610.5282,1619.7593,54.63776,PHO,114,H,W
1991,11/21/1990,,,8,114,1619.7593,1622.442,54.887459,MIN,100,H,W
1991,11/23/1990,,,9,107,1622.442,1627.718,55.375134,DAL,104,A,W
1991,11/25/1990,,,10,103,1627.718,1620.4869,54.705601,POR,117,A,L
1991,11/27/1990,,,11,124,1620.4869,1630.1982,55.602806,SEA,111,A,W
1991,11/28/1990,,,12,80,1630.1982,1619.6005,54.622944,LAL,97,A,L
1991,12/1/1990,,,13,109,1619.6005,1623.8239,55.015625,DAL,97,H,W
1991,12/5/1990,,,14,108,1623.8239,1613.7368,54.073078,ATL,110,H,L
1991,12/8/1990,,,15,102,1613.7368,1618.7822,54.546535,BOS,96,H,W
1991,12/11/1990,,,16,95,1618.7822,1633.1086,55.868656,DET,86,A,W
1991,12/12/1990,,,17,92,1633.1086,1638.5687,56.363533,CHH,81,A,W
1991,12/14/1990,,,18,116,1638.5687,1646.8561,57.104774,CLE,106,A,W
1991,12/15/1990,,,19,90,1646.8561,1653.1915,57.663197,MIN,74,A,W
1991,12/18/1990,,,20,96,1653.1915,1656.9851,57.99408,HOU,95,A,W
1991,12/19/1990,,,21,144,1656.9851,1661.0021,58.34156,DEN,109,H,W
1991,12/21/1990,,,22,132,1661.0021,1669.0737,59.030651,PHO,128,A,W
1991,12/22/1990,,,23,98,1669.0737,1642.0255,56.674183,MIL,114,H,L
1991,12/26/1990,,,24,111,1642.0255,1643.2944,56.787693,MIA,97,H,W
1991,12/28/1990,,,25,104,1643.2944,1644.8623,56.927551,SAC,88,H,W
1991,1/2/1991,,,26,109,1644.8623,1628.7067,55.466007,IND,121,A,L
1991,1/4/1991,,,27,93,1628.7067,1631.1411,55.689087,NJN,89,A,W
1991,1/5/1991,,,28,107,1631.1411,1636.437,56.170933,ORL,90,A,W
1991,1/7/1991,,,29,111,1636.437,1646.1256,57.039928,PHI,102,A,W
1991,1/8/1991,,,30,98,1646.1256,1635.0056,56.041168,ATL,109,A,L
1991,1/10/1991,,,31,117,1635.0056,1635.8889,56.121284,ORL,111,H,W
1991,1/12/1991,,,32,112,1635.8889,1644.8011,56.922104,UTA,92,H,W
1991,1/15/1991,,,33,102,1644.8011,1629.6488,55.55246,UTA,124,A,L
1991,1/16/1991,,,34,100,1629.6488,1631.3799,55.710915,DAL,94,H,W
